timestamp,index_value,sum_influence_3_days,index_variation,high_variation,price
2021-05-17 17:00:00+00:00,0.2283,4461160,0.0017,0,1.2156
2021-05-17 18:00:00+00:00,0.2291,4462770,0.0009,0,1.21575
2021-05-17 19:00:00+00:00,0.2649,4674138,0.0358,0,1.2159
2021-05-17 20:00:00+00:00,0.2945,4848271,0.0296,0,1.2158
2021-05-17 21:00:00+00:00,0.2986,4860560,0.0041,0,1.2153
2021-05-17 22:00:00+00:00,0.2952,4861223,-0.0034,0,1.2154
2021-05-17 23:00:00+00:00,0.2952,4861223,0.0,0,1.2153
2021-05-18 00:00:00+00:00,0.1916,5270698,-0.1035,0,1.2156
2021-05-18 01:00:00+00:00,0.1916,5270715,0.0,0,1.2158
2021-05-18 02:00:00+00:00,0.1914,5268555,-0.0003,0,1.2166
2021-05-18 03:00:00+00:00,0.1925,5262849,0.0012,0,1.2163
2021-05-18 04:00:00+00:00,0.1937,5257157,0.0012,0,1.2168
2021-05-18 05:00:00+00:00,0.2552,5680606,0.0615,0,1.2164
2021-05-18 06:00:00+00:00,0.2672,5780791,0.012,0,1.2166
2021-05-18 07:00:00+00:00,0.2685,5784999,0.0013,0,1.21845
2021-05-18 08:00:00+00:00,0.3403,6610087,0.0719,0,1.2202
2021-05-18 09:00:00+00:00,0.3778,7197029,0.0375,0,1.2218
2021-05-18 10:00:00+00:00,0.3894,7357057,0.0116,0,1.22175
2021-05-18 11:00:00+00:00,0.417,7712740,0.0276,0,1.2208
2021-05-18 12:00:00+00:00,0.4206,7748499,0.0036,0,1.22175
2021-05-18 13:00:00+00:00,0.4188,7770380,-0.0018,0,1.2222
2021-05-18 14:00:00+00:00,0.4912,8830194,0.0723,0,1.22125
2021-05-18 15:00:00+00:00,0.4553,9041190,-0.0358,0,1.2218
2021-05-18 16:00:00+00:00,0.4138,9294256,-0.0415,0,1.2202
2021-05-18 17:00:00+00:00,0.4133,9306507,-0.0005,0,1.22165
2021-05-18 18:00:00+00:00,0.4103,9458728,-0.0029,0,1.2223
2021-05-18 19:00:00+00:00,0.4196,9964945,0.0093,0,1.22295
2021-05-18 20:00:00+00:00,0.4204,9990852,0.0008,0,1.2226
2021-05-18 21:00:00+00:00,0.4204,9990282,0.0,0,1.2222
2021-05-18 22:00:00+00:00,0.4204,9991172,0.0001,0,1.22255
2021-05-18 23:00:00+00:00,0.4325,10196676,0.0121,0,1.2222
2021-05-19 00:00:00+00:00,0.4325,10197372,0.0001,0,1.2222
2021-05-19 01:00:00+00:00,0.4344,10230013,0.0019,0,1.2226
2021-05-19 02:00:00+00:00,0.4465,10440790,0.012,0,1.22215
2021-05-19 03:00:00+00:00,0.4456,10446570,-0.0008,0,1.2222
2021-05-19 04:00:00+00:00,0.448,10428046,0.0023,0,1.22295
2021-05-19 05:00:00+00:00,0.4573,10638457,0.0094,0,1.2231
2021-05-19 06:00:00+00:00,0.4581,10659839,0.0007,0,1.22395
2021-05-19 07:00:00+00:00,0.4664,10927685,0.0083,0,1.2239
2021-05-19 08:00:00+00:00,0.4777,11273587,0.0113,0,1.22215
2021-05-19 09:00:00+00:00,0.4535,11571867,-0.0243,0,1.2217
2021-05-19 10:00:00+00:00,0.4791,12111291,0.0256,0,1.22105
2021-05-19 11:00:00+00:00,0.4977,12553474,0.0186,0,1.2207
2021-05-19 12:00:00+00:00,0.4932,12663866,-0.0045,0,1.2207
2021-05-19 13:00:00+00:00,0.4975,12765125,0.0043,0,1.2207
2021-05-19 14:00:00+00:00,0.5174,13260158,0.0199,0,1.2229
2021-05-19 15:00:00+00:00,0.528,13547586,0.0107,0,1.2216
2021-05-19 16:00:00+00:00,0.5266,13586662,-0.0015,0,1.2216
2021-05-19 17:00:00+00:00,0.5266,13589310,-0.0,0,1.22105
2021-05-19 18:00:00+00:00,0.5267,13588078,0.0001,0,1.2208
2021-05-19 19:00:00+00:00,0.5001,13806613,-0.0266,0,1.2171
2021-05-19 20:00:00+00:00,0.5066,14096091,0.0065,0,1.2172
2021-05-19 21:00:00+00:00,0.5044,14030929,-0.0021,0,1.2171
2021-05-19 22:00:00+00:00,0.4914,14199659,-0.013,0,1.2177
2021-05-19 23:00:00+00:00,0.4845,13994577,-0.0069,0,1.2172
2021-05-20 00:00:00+00:00,0.4391,14404203,-0.0454,0,1.21705
2021-05-20 01:00:00+00:00,0.437,14347116,-0.0021,0,1.2184
2021-05-20 02:00:00+00:00,0.4366,14340537,-0.0004,0,1.2181
2021-05-20 03:00:00+00:00,0.4366,14340992,-0.0,0,1.2177
2021-05-20 04:00:00+00:00,0.4312,14075394,-0.0053,0,1.2182
2021-05-20 05:00:00+00:00,0.473,13664530,0.0418,0,1.2182
2021-05-20 06:00:00+00:00,0.4797,13595628,0.0067,0,1.2179
2021-05-20 07:00:00+00:00,0.4121,13490691,-0.0676,0,1.21855
2021-05-20 08:00:00+00:00,0.4183,13643689,0.0062,0,1.2202
2021-05-20 09:00:00+00:00,0.421,13895933,0.0027,0,1.2188
2021-05-20 10:00:00+00:00,0.4093,14035241,-0.0117,0,1.2187
2021-05-20 11:00:00+00:00,0.3997,14111425,-0.0096,0,1.21955
2021-05-20 12:00:00+00:00,0.4199,13876285,0.0202,0,1.2201
2021-05-20 13:00:00+00:00,0.4344,14101681,0.0145,0,1.2202
2021-05-20 14:00:00+00:00,0.4839,13816419,0.0495,0,1.22105
2021-05-20 15:00:00+00:00,0.4911,13754157,0.0072,0,1.2214
2021-05-20 16:00:00+00:00,0.4925,13790253,0.0014,0,1.22245
2021-05-20 17:00:00+00:00,0.4967,14029064,0.0041,0,1.2219
2021-05-20 18:00:00+00:00,0.4967,14030494,0.0001,0,1.22155
2021-05-20 19:00:00+00:00,0.4898,13825529,-0.0069,0,1.2219
2021-05-20 20:00:00+00:00,0.4899,13823836,0.0,0,1.2228
2021-05-20 21:00:00+00:00,0.4975,14018167,0.0077,0,1.2227
2021-05-20 22:00:00+00:00,0.5061,14213734,0.0086,0,1.22295
2021-05-20 23:00:00+00:00,0.514,14427888,0.0079,0,1.2226
2021-05-21 00:00:00+00:00,0.5549,14024284,0.0409,0,1.22255
2021-05-21 01:00:00+00:00,0.5549,14024287,-0.0,0,1.2234
2021-05-21 02:00:00+00:00,0.555,14024942,0.0,0,1.2232
2021-05-21 03:00:00+00:00,0.555,14024942,-0.0,0,1.2232
2021-05-21 04:00:00+00:00,0.5473,14256171,-0.0077,0,1.22325
2021-05-21 05:00:00+00:00,0.5419,14040906,-0.0053,0,1.2234
2021-05-21 06:00:00+00:00,0.5396,13961663,-0.0023,0,1.2234
2021-05-21 07:00:00+00:00,0.5474,14180561,0.0077,0,1.22265
2021-05-21 08:00:00+00:00,0.5299,13822590,-0.0175,0,1.2217
2021-05-21 09:00:00+00:00,0.4976,13562176,-0.0322,0,1.2224
2021-05-21 10:00:00+00:00,0.4899,13452637,-0.0077,0,1.22265
2021-05-21 11:00:00+00:00,0.4773,13110409,-0.0126,0,1.22195
2021-05-21 12:00:00+00:00,0.4951,13582351,0.0178,0,1.2186
2021-05-21 13:00:00+00:00,0.4672,14171852,-0.0278,0,1.2206
2021-05-21 14:00:00+00:00,0.429,13151981,-0.0383,0,1.2185
2021-05-21 15:00:00+00:00,0.425,13169964,-0.004,0,1.2189
2021-05-21 16:00:00+00:00,0.4489,13284837,0.0239,0,1.21765
2021-05-21 17:00:00+00:00,0.4472,13290744,-0.0017,0,1.2164
2021-05-21 18:00:00+00:00,0.4416,13364258,-0.0056,0,1.21765
2021-05-21 19:00:00+00:00,0.4351,12903205,-0.0065,0,1.21815
2021-05-21 20:00:00+00:00,0.4346,12877314,-0.0005,0,1.2186
2021-05-21 21:00:00+00:00,0.4346,12877286,-0.0,0,1.2181
2021-05-21 22:00:00+00:00,0.4313,12903996,-0.0033,0,1.2181
2021-05-21 23:00:00+00:00,0.4234,12692764,-0.0079,0,1.2181
2021-05-22 00:00:00+00:00,0.4227,12697866,-0.0007,0,1.2181
2021-05-22 01:00:00+00:00,0.4213,12665225,-0.0014,0,1.2181
2021-05-22 02:00:00+00:00,0.4121,12454448,-0.0092,0,1.2181
2021-05-22 03:00:00+00:00,0.4127,12448668,0.0006,0,1.2181
2021-05-22 04:00:00+00:00,0.4133,12442254,0.0006,0,1.2181
2021-05-22 05:00:00+00:00,0.4048,12221267,-0.0085,0,1.2181
2021-05-22 06:00:00+00:00,0.4046,12195599,-0.0003,0,1.2181
2021-05-22 07:00:00+00:00,0.3966,11927720,-0.0079,0,1.2181
2021-05-22 08:00:00+00:00,0.3844,11585215,-0.0122,0,1.2181
2021-05-22 09:00:00+00:00,0.4034,11292815,0.019,0,1.2181
2021-05-22 10:00:00+00:00,0.3714,10673423,-0.032,0,1.2181
2021-05-22 11:00:00+00:00,0.349,10166432,-0.0225,0,1.2181
2021-05-22 12:00:00+00:00,0.3513,10059358,0.0023,0,1.2181
2021-05-22 13:00:00+00:00,0.3451,9958203,-0.0062,0,1.2181
2021-05-22 14:00:00+00:00,0.3127,9463274,-0.0323,0,1.2181
2021-05-22 15:00:00+00:00,0.2927,9175846,-0.0201,0,1.2181
2021-05-22 16:00:00+00:00,0.2936,9136770,0.001,0,1.2181
2021-05-22 17:00:00+00:00,0.2935,9135012,-0.0001,0,1.2181
2021-05-22 18:00:00+00:00,0.2936,9133722,0.0001,0,1.2181
2021-05-22 19:00:00+00:00,0.3244,8909529,0.0308,0,1.2181
2021-05-22 20:00:00+00:00,0.3084,8619041,-0.016,0,1.2181
2021-05-22 21:00:00+00:00,0.3084,8619024,0.0,0,1.2181
2021-05-22 22:00:00+00:00,0.3246,8455915,0.0162,0,1.2181
2021-05-22 23:00:00+00:00,0.3246,8455915,-0.0,0,1.2181
2021-05-23 00:00:00+00:00,0.388,8051186,0.0633,0,1.2181
2021-05-23 01:00:00+00:00,0.3878,8048274,-0.0002,0,1.2181
2021-05-23 02:00:00+00:00,0.388,8047164,0.0002,0,1.2181
2021-05-23 03:00:00+00:00,0.388,8046709,0.0001,0,1.2181
2021-05-23 04:00:00+00:00,0.388,8046692,0.0,0,1.2181
2021-05-23 05:00:00+00:00,0.3725,7839479,-0.0156,0,1.2181
2021-05-23 06:00:00+00:00,0.3768,7812049,0.0044,0,1.2181
2021-05-23 07:00:00+00:00,0.4517,7400231,0.0749,0,1.2181
2021-05-23 08:00:00+00:00,0.4242,6930841,-0.0275,0,1.2181
2021-05-23 09:00:00+00:00,0.4017,6439206,-0.0225,0,1.2181
2021-05-23 10:00:00+00:00,0.412,6104252,0.0103,0,1.2181
2021-05-23 11:00:00+00:00,0.4303,6002924,0.0183,0,1.2181
2021-05-23 12:00:00+00:00,0.4298,5991847,-0.0005,0,1.2181
2021-05-23 13:00:00+00:00,0.4002,5696324,-0.0296,0,1.2181
2021-05-23 14:00:00+00:00,0.411,5075874,0.0108,0,1.2181
2021-05-23 15:00:00+00:00,0.4131,5090040,0.0021,0,1.2181
2021-05-23 16:00:00+00:00,0.409,5053765,-0.0041,0,1.2181
2021-05-23 17:00:00+00:00,0.394,4813363,-0.015,0,1.2181
2021-05-23 18:00:00+00:00,0.3933,4807632,-0.0007,0,1.2181
2021-05-23 19:00:00+00:00,0.3925,4801398,-0.0008,0,1.2178
2021-05-23 20:00:00+00:00,0.3571,4512055,-0.0353,0,1.2178
2021-05-23 21:00:00+00:00,0.3263,4299618,-0.0308,0,1.2181
2021-05-23 22:00:00+00:00,0.2937,4095363,-0.0326,0,1.2178
2021-05-23 23:00:00+00:00,0.1144,4322691,-0.1793,-1,1.218
2021-05-24 00:00:00+00:00,0.1157,4323866,0.0014,0,1.2181
2021-05-24 01:00:00+00:00,0.1138,4331176,-0.0019,0,1.2181
2021-05-24 02:00:00+00:00,0.1139,4331377,0.0001,0,1.2185
2021-05-24 03:00:00+00:00,0.1137,4332154,-0.0002,0,1.2178
2021-05-24 04:00:00+00:00,0.0505,4321686,-0.0632,0,1.21815
2021-05-24 05:00:00+00:00,-0.0046,4147429,-0.0551,0,1.218
2021-05-24 06:00:00+00:00,-0.0028,4147289,0.0018,0,1.21895
2021-05-24 07:00:00+00:00,-0.0593,3935400,-0.0565,0,1.2191
2021-05-24 08:00:00+00:00,-0.1897,3711675,-0.1304,0,1.21975
2021-05-24 09:00:00+00:00,-0.1756,3426972,0.0141,0,1.2197
2021-05-24 10:00:00+00:00,-0.1875,3714638,-0.0119,0,1.2212
2021-05-24 11:00:00+00:00,-0.1837,3754066,0.0038,0,1.2214
2021-05-24 12:00:00+00:00,-0.3515,3258808,-0.1678,-1,1.22095
2021-05-24 13:00:00+00:00,-0.2126,3039868,0.1389,0,1.22105
2021-05-24 14:00:00+00:00,-0.1062,3724482,0.1063,0,1.2223
2021-05-24 15:00:00+00:00,-0.0839,3589199,0.0224,0,1.2218
2021-05-24 16:00:00+00:00,-0.0552,3432065,0.0286,0,1.221
2021-05-24 17:00:00+00:00,-0.0483,3421922,0.0069,0,1.22155
2021-05-24 18:00:00+00:00,0.0336,3467781,0.0819,0,1.22165
2021-05-24 19:00:00+00:00,0.0329,3424552,-0.0007,0,1.2214
2021-05-24 20:00:00+00:00,0.0377,3453223,0.0048,0,1.22165
2021-05-24 21:00:00+00:00,0.0393,3458771,0.0016,0,1.2215
2021-05-24 22:00:00+00:00,0.0504,3444597,0.0112,0,1.2216
2021-05-24 23:00:00+00:00,0.1053,3649855,0.0549,0,1.22155
2021-05-25 00:00:00+00:00,0.1572,3869860,0.0519,0,1.22145
2021-05-25 01:00:00+00:00,0.1572,3869860,-0.0,0,1.22215
2021-05-25 02:00:00+00:00,0.1572,3872708,0.0,0,1.2226
2021-05-25 03:00:00+00:00,0.1572,3872708,-0.0,0,1.22285
2021-05-25 04:00:00+00:00,0.1994,4088310,0.0422,0,1.2226
2021-05-25 05:00:00+00:00,0.1871,4303898,-0.0123,0,1.22295
2021-05-25 06:00:00+00:00,0.2419,4644076,0.0549,0,1.2224
2021-05-25 07:00:00+00:00,0.3382,5299384,0.0963,0,1.2247
2021-05-25 08:00:00+00:00,0.3576,5996996,0.0193,0,1.2256
2021-05-25 09:00:00+00:00,0.3503,6358112,-0.0073,0,1.22595
2021-05-25 10:00:00+00:00,0.3566,6482410,0.0063,0,1.2255
2021-05-25 11:00:00+00:00,0.3578,6592765,0.0013,0,1.22485
2021-05-25 12:00:00+00:00,0.3588,6594527,0.001,0,1.22565
2021-05-25 13:00:00+00:00,0.4027,7087089,0.0439,0,1.2254
2021-05-25 14:00:00+00:00,0.4471,7637247,0.0444,0,1.2246
2021-05-25 15:00:00+00:00,0.4459,7658782,-0.0012,0,1.2246
2021-05-25 16:00:00+00:00,0.4449,7666005,-0.0011,0,1.2233
2021-05-25 17:00:00+00:00,0.4084,7912387,-0.0364,0,1.2239
2021-05-25 18:00:00+00:00,0.4103,7941851,0.0019,0,1.2248
2021-05-25 19:00:00+00:00,0.4094,7957582,-0.0009,0,1.2255
2021-05-25 20:00:00+00:00,0.4241,8134450,0.0147,0,1.2247
2021-05-25 21:00:00+00:00,0.3901,8325094,-0.034,0,1.2252
2021-05-25 22:00:00+00:00,0.3888,8337914,-0.0013,0,1.2251
2021-05-25 23:00:00+00:00,0.3839,8938154,-0.0049,0,1.2253
2021-05-26 00:00:00+00:00,0.3868,8960281,0.0029,0,1.22515
2021-05-26 01:00:00+00:00,0.3866,8961277,-0.0002,0,1.2247
2021-05-26 02:00:00+00:00,0.3866,8961277,0.0,0,1.2244
2021-05-26 03:00:00+00:00,0.387,8967073,0.0004,0,1.22495
2021-05-26 04:00:00+00:00,0.4005,9178059,0.0135,0,1.22585
2021-05-26 05:00:00+00:00,0.4009,9183325,0.0004,0,1.226
2021-05-26 06:00:00+00:00,0.4022,9202992,0.0013,0,1.2256
2021-05-26 07:00:00+00:00,0.4432,9864248,0.041,0,1.22495
2021-05-26 08:00:00+00:00,0.4722,10606755,0.029,0,1.2244
2021-05-26 09:00:00+00:00,0.441,10832759,-0.0312,0,1.22415
2021-05-26 10:00:00+00:00,0.4504,11000540,0.0094,0,1.22445
2021-05-26 11:00:00+00:00,0.4146,11267956,-0.0358,0,1.22385
2021-05-26 12:00:00+00:00,0.3987,11706272,-0.0159,0,1.2225
2021-05-26 13:00:00+00:00,0.3808,11876988,-0.0178,0,1.22195
2021-05-26 14:00:00+00:00,0.3667,12285035,-0.0141,0,1.22275
2021-05-26 15:00:00+00:00,0.362,12287083,-0.0047,0,1.22175
2021-05-26 16:00:00+00:00,0.362,12291395,-0.0,0,1.2203
2021-05-26 17:00:00+00:00,0.3375,12512110,-0.0245,0,1.2199
2021-05-26 18:00:00+00:00,0.3375,12512889,-0.0001,0,1.21875
2021-05-26 19:00:00+00:00,0.3375,12513257,0.0,0,1.21925
2021-05-26 20:00:00+00:00,0.3401,12611523,0.0026,0,1.2192
2021-05-26 21:00:00+00:00,0.3402,12623326,0.0001,0,1.2192
2021-05-26 22:00:00+00:00,0.3406,12630289,0.0004,0,1.2194
2021-05-26 23:00:00+00:00,0.3964,12395905,0.0558,0,1.2192
2021-05-27 00:00:00+00:00,0.4066,12593223,0.0103,0,1.21915
2021-05-27 01:00:00+00:00,0.4069,12591127,0.0003,0,1.2188
2021-05-27 02:00:00+00:00,0.4016,12633862,-0.0053,0,1.21845
2021-05-27 03:00:00+00:00,0.4016,12633859,-0.0,0,1.2191
2021-05-27 04:00:00+00:00,0.4347,12618383,0.0331,0,1.2194
2021-05-27 05:00:00+00:00,0.4486,12802612,0.0139,0,1.21935
2021-05-27 06:00:00+00:00,0.4208,13026453,-0.0278,0,1.2196
2021-05-27 07:00:00+00:00,0.4213,13027637,0.0004,0,1.2198
2021-05-27 08:00:00+00:00,0.3497,13631946,-0.0716,0,1.2206
2021-05-27 09:00:00+00:00,0.3659,13898652,0.0162,0,1.21825
2021-05-27 10:00:00+00:00,0.3712,13694521,0.0054,0,1.21935
2021-05-27 11:00:00+00:00,0.3615,13741553,-0.0097,0,1.22055
2021-05-27 12:00:00+00:00,0.341,13929390,-0.0205,0,1.21965
2021-05-27 13:00:00+00:00,0.3152,13879060,-0.0258,0,1.2186
2021-05-27 14:00:00+00:00,0.2703,13570851,-0.0449,0,1.2197
2021-05-27 15:00:00+00:00,0.2698,13572759,-0.0005,0,1.2201
2021-05-27 16:00:00+00:00,0.2591,13345046,-0.0107,0,1.2194
2021-05-27 17:00:00+00:00,0.2599,13399618,0.0008,0,1.2188
2021-05-27 18:00:00+00:00,0.2474,13151470,-0.0125,0,1.2201
2021-05-27 19:00:00+00:00,0.2436,13361796,-0.0038,0,1.2199
2021-05-27 20:00:00+00:00,0.2411,13361200,-0.0026,0,1.2199
2021-05-27 21:00:00+00:00,0.2382,13391555,-0.0028,0,1.2194
2021-05-27 22:00:00+00:00,0.2398,13415618,0.0016,0,1.2194
2021-05-27 23:00:00+00:00,0.2537,13619848,0.0139,0,1.2192
2021-05-28 00:00:00+00:00,0.2428,13394448,-0.0109,0,1.21925
2021-05-28 01:00:00+00:00,0.2428,13394464,-0.0,0,1.21845
2021-05-28 02:00:00+00:00,0.2433,13399248,0.0005,0,1.2182
2021-05-28 03:00:00+00:00,0.2433,13399248,0.0,0,1.2186
2021-05-28 04:00:00+00:00,0.211,13400849,-0.0322,0,1.2187
2021-05-28 05:00:00+00:00,0.2142,13190951,0.0031,0,1.2188
2021-05-28 06:00:00+00:00,0.1934,13055887,-0.0207,0,1.2178
2021-05-28 07:00:00+00:00,0.1506,12480219,-0.0428,0,1.2183
2021-05-28 08:00:00+00:00,0.1078,12043320,-0.0428,0,1.2189
2021-05-28 09:00:00+00:00,0.0799,12114814,-0.0279,0,1.2195
2021-05-28 10:00:00+00:00,0.0445,12368509,-0.0355,0,1.21855
2021-05-28 11:00:00+00:00,0.0383,12371190,-0.0062,0,1.2177
2021-05-28 12:00:00+00:00,0.0145,12645036,-0.0237,0,1.21575
2021-05-28 13:00:00+00:00,-0.0623,12650248,-0.0768,0,1.2135
2021-05-28 14:00:00+00:00,-0.141,12547492,-0.0788,0,1.2164
2021-05-28 15:00:00+00:00,-0.142,12543227,-0.001,0,1.218
2021-05-28 16:00:00+00:00,-0.1432,12559569,-0.0012,0,1.21935
2021-05-28 17:00:00+00:00,-0.1331,12312297,0.0101,0,1.2202
2021-05-28 18:00:00+00:00,-0.1353,12294509,-0.0022,0,1.22015
2021-05-28 19:00:00+00:00,-0.1332,12316437,0.0021,0,1.21965
2021-05-28 20:00:00+00:00,-0.1491,12133798,-0.0159,0,1.2193
2021-05-28 21:00:00+00:00,-0.1364,11943170,0.0127,0,1.2191
2021-05-28 22:00:00+00:00,-0.1366,11928151,-0.0002,0,1.2191
2021-05-28 23:00:00+00:00,-0.1592,11327935,-0.0225,0,1.2191
2021-05-29 00:00:00+00:00,-0.1619,11299832,-0.0027,0,1.2191
2021-05-29 01:00:00+00:00,-0.162,11301382,-0.0001,0,1.2191
2021-05-29 02:00:00+00:00,-0.1622,11303338,-0.0002,0,1.2191
2021-05-29 03:00:00+00:00,-0.1627,11297542,-0.0006,0,1.2191
2021-05-29 04:00:00+00:00,-0.1826,11086556,-0.0199,0,1.2191
2021-05-29 05:00:00+00:00,-0.1832,11081290,-0.0005,0,1.2191
2021-05-29 06:00:00+00:00,-0.1849,11073170,-0.0018,0,1.2191
2021-05-29 07:00:00+00:00,-0.2556,10406184,-0.0707,0,1.2191
2021-05-29 08:00:00+00:00,-0.3498,9871749,-0.0941,0,1.2191
2021-05-29 09:00:00+00:00,-0.3375,9638047,0.0123,0,1.2191
2021-05-29 10:00:00+00:00,-0.3722,9396191,-0.0347,0,1.2191
2021-05-29 11:00:00+00:00,-0.3507,9157741,0.0215,0,1.2191
2021-05-29 12:00:00+00:00,-0.3679,8720314,-0.0172,0,1.2191
2021-05-29 13:00:00+00:00,-0.3527,8564870,0.0152,0,1.2191
2021-05-29 14:00:00+00:00,-0.3685,8156746,-0.0157,0,1.2191
2021-05-29 15:00:00+00:00,-0.3669,8132907,0.0015,0,1.2191
2021-05-29 16:00:00+00:00,-0.3672,8128595,-0.0003,0,1.2191
2021-05-29 17:00:00+00:00,-0.352,7907880,0.0153,0,1.2191
2021-05-29 18:00:00+00:00,-0.3522,7908775,-0.0002,0,1.2191
2021-05-29 19:00:00+00:00,-0.3523,7908643,-0.0001,0,1.2191
2021-05-29 20:00:00+00:00,-0.3649,7800527,-0.0126,0,1.2191
2021-05-29 21:00:00+00:00,-0.3661,7788724,-0.0012,0,1.2191
2021-05-29 22:00:00+00:00,-0.3684,7794686,-0.0023,0,1.2191
2021-05-29 23:00:00+00:00,-0.404,7587588,-0.0356,0,1.2191
2021-05-30 00:00:00+00:00,-0.4395,7390646,-0.0355,0,1.2191
2021-05-30 01:00:00+00:00,-0.4394,7385412,0.0001,0,1.2191
2021-05-30 02:00:00+00:00,-0.4363,7342167,0.0032,0,1.2191
2021-05-30 03:00:00+00:00,-0.4349,7347222,0.0013,0,1.2191
2021-05-30 04:00:00+00:00,-0.4744,7141920,-0.0394,0,1.2191
2021-05-30 05:00:00+00:00,-0.5125,6950919,-0.0381,0,1.2191
2021-05-30 06:00:00+00:00,-0.499,6706881,0.0135,0,1.2191
2021-05-30 07:00:00+00:00,-0.4995,6698531,-0.0005,0,1.2191
2021-05-30 08:00:00+00:00,-0.4307,5847104,0.0688,0,1.2191
2021-05-30 09:00:00+00:00,-0.5066,5538573,-0.0759,0,1.2191
2021-05-30 10:00:00+00:00,-0.5041,5404549,0.0025,0,1.2191
2021-05-30 11:00:00+00:00,-0.4951,5304634,0.009,0,1.2191
2021-05-30 12:00:00+00:00,-0.4765,5104497,0.0186,0,1.2191
2021-05-30 13:00:00+00:00,-0.4815,4848498,-0.005,0,1.2191
2021-05-30 14:00:00+00:00,-0.4223,4464874,0.0592,0,1.2191
2021-05-30 15:00:00+00:00,-0.412,4379763,0.0103,0,1.2191
2021-05-30 16:00:00+00:00,-0.4073,4393012,0.0048,0,1.2191
2021-05-30 17:00:00+00:00,-0.4156,4342201,-0.0083,0,1.2191
2021-05-30 18:00:00+00:00,-0.4283,4336766,-0.0127,0,1.2191
2021-05-30 19:00:00+00:00,-0.44,4161036,-0.0116,0,1.2186
2021-05-30 20:00:00+00:00,-0.438,4135435,0.0019,0,1.2196
2021-05-30 21:00:00+00:00,-0.4363,4099532,0.0017,0,1.2202
2021-05-30 22:00:00+00:00,-0.4509,4073693,-0.0146,0,1.2197
2021-05-30 23:00:00+00:00,-0.4285,4077734,0.0223,0,1.2193
2021-05-31 00:00:00+00:00,-0.4279,4082740,0.0006,0,1.219
2021-05-31 01:00:00+00:00,-0.4585,4290840,-0.0305,0,1.2191
2021-05-31 02:00:00+00:00,-0.4611,4283970,-0.0026,0,1.22005
2021-05-31 03:00:00+00:00,-0.4598,4287860,0.0013,0,1.2204
2021-05-31 04:00:00+00:00,-0.4134,4121455,0.0464,0,1.21985
2021-05-31 05:00:00+00:00,-0.3357,4334426,0.0776,0,1.21995
2021-05-31 06:00:00+00:00,-0.3475,4160394,-0.0117,0,1.2195
2021-05-31 07:00:00+00:00,-0.4164,4529881,-0.069,0,1.219
2021-05-31 08:00:00+00:00,-0.3949,4552646,0.0215,0,1.21905
2021-05-31 09:00:00+00:00,-0.3774,4140231,0.0176,0,1.22
2021-05-31 10:00:00+00:00,-0.337,3790507,0.0404,0,1.2187
2021-05-31 11:00:00+00:00,-0.3381,3682204,-0.0012,0,1.2191
2021-05-31 12:00:00+00:00,-0.1826,3712031,0.1556,1,1.21985
2021-05-31 13:00:00+00:00,-0.0759,3264549,0.1067,0,1.21995
2021-05-31 14:00:00+00:00,0.1704,3465038,0.2463,1,1.22045
2021-05-31 15:00:00+00:00,0.1755,3458229,0.0051,0,1.2228
2021-05-31 16:00:00+00:00,0.2308,3650258,0.0553,0,1.22295
2021-05-31 17:00:00+00:00,0.2326,3658579,0.0018,0,1.2228
2021-05-31 18:00:00+00:00,0.233,3655200,0.0005,0,1.2228
2021-05-31 19:00:00+00:00,0.2299,3618305,-0.0031,0,1.22275
2021-05-31 20:00:00+00:00,0.2348,3640675,0.0049,0,1.22265
2021-05-31 21:00:00+00:00,0.2385,3657924,0.0037,0,1.2227
2021-05-31 22:00:00+00:00,0.2389,3654351,0.0004,0,1.2227
2021-05-31 23:00:00+00:00,0.2389,3654327,0.0,0,1.223
2021-06-01 00:00:00+00:00,0.1773,3888550,-0.0617,0,1.2233
2021-06-01 01:00:00+00:00,0.2259,4117002,0.0486,0,1.223
2021-06-01 02:00:00+00:00,0.2263,4115980,0.0005,0,1.2232
2021-06-01 03:00:00+00:00,0.2312,4140870,0.0049,0,1.22285
2021-06-01 04:00:00+00:00,0.2276,4152520,-0.0036,0,1.22305
2021-06-01 05:00:00+00:00,0.254,4568284,0.0265,0,1.22225
2021-06-01 06:00:00+00:00,0.2701,4659288,0.016,0,1.2225
2021-06-01 07:00:00+00:00,0.2677,4677172,-0.0024,0,1.2232
2021-06-01 08:00:00+00:00,0.3258,4789987,0.0581,0,1.22415
2021-06-01 09:00:00+00:00,0.3829,5215052,0.057,0,1.22305
2021-06-01 10:00:00+00:00,0.4271,5648041,0.0442,0,1.2233
2021-06-01 11:00:00+00:00,0.4468,6058060,0.0197,0,1.2223
2021-06-01 12:00:00+00:00,0.4471,6101459,0.0003,0,1.2222
2021-06-01 13:00:00+00:00,0.4423,6092430,-0.0049,0,1.2225
2021-06-01 14:00:00+00:00,0.4001,6802477,-0.0421,0,1.2239
2021-06-01 15:00:00+00:00,0.4035,6821812,0.0034,0,1.2246
2021-06-01 16:00:00+00:00,0.4217,7032583,0.0182,0,1.224
2021-06-01 17:00:00+00:00,0.4223,7040268,0.0007,0,1.22335
2021-06-01 18:00:00+00:00,0.4256,7072817,0.0033,0,1.223
2021-06-01 19:00:00+00:00,0.4233,7106652,-0.0023,0,1.2229
